Shimmer_B640_Timestamp_FormattedUnix_CAL,Shimmer_B640_PPG_A13_CAL
yyyy/mm/dd hh:mm:ss.000,mV
51:24.1,1616.849817
51:24.1,1608.791209
51:24.1,1596.336996
51:24.1,1582.417582
51:24.1,1566.300366
51:24.1,1548.717949
51:24.1,1528.205128
51:24.1,1506.227106
51:24.1,1484.249084
51:24.2,1459.340659
51:24.2,1434.432234
51:24.2,1411.721612
51:24.2,1389.010989
51:24.2,1369.230769
51:24.2,1350.915751
51:24.2,1335.531136
51:24.2,1320.14652
51:24.2,1306.959707
51:24.2,1295.970696
51:24.2,1287.179487
51:24.2,1280.586081
51:24.2,1274.725275
51:24.3,1271.062271
51:24.3,1265.934066
51:24.3,1260.07326
51:24.3,1255.677656
51:24.3,1249.81685
51:24.3,1243.956044
51:24.3,1243.223443
51:24.3,1241.025641
51:24.3,1238.827839
51:24.3,1236.630037
51:24.3,1234.432234
51:24.3,1230.769231
51:24.3,1230.03663
51:24.4,1227.838828
51:24.4,1227.838828
51:24.4,1232.234432
51:24.4,1235.897436
51:24.4,1239.56044
51:24.4,1241.758242
51:24.4,1243.956044
51:24.4,1246.886447
51:24.4,1246.886447
51:24.4,1249.81685
51:24.4,1254.212454
51:24.4,1257.875458
51:24.4,1262.271062
51:24.5,1264.468864
51:24.5,1265.934066
51:24.5,1266.666667
51:24.5,1263.736264
51:24.5,1258.608059
51:24.5,1254.212454
51:24.5,1249.81685
51:24.5,1246.886447
51:24.5,1245.421245
51:24.5,1243.956044
51:24.5,1243.223443
51:24.5,1238.827839
51:24.5,1235.164835
51:24.6,1231.501832
51:24.6,1230.03663
51:24.6,1228.571429
51:24.6,1226.373626
51:24.6,1224.175824
51:24.6,1222.710623
51:24.6,1221.245421
51:24.6,1219.047619
51:24.6,1217.582418
51:24.6,1217.582418
51:24.6,1215.384615
51:24.6,1216.849817
51:24.6,1215.384615
51:24.7,1216.849817
51:24.7,1219.047619
51:24.7,1223.443223
51:24.7,1232.967033
51:24.7,1243.223443
51:24.7,1253.479853
51:24.7,1268.131868
51:24.7,1283.516484
51:24.7,1304.761905
51:24.7,1330.40293
51:24.7,1361.904762
51:24.7,1400.732601
51:24.8,1445.421245
51:24.8,1493.772894
51:24.8,1542.124542
51:24.8,1590.47619
51:24.8,1637.362637
51:24.8,1679.120879
51:24.8,1716.483516
51:24.8,1744.322344
51:24.8,1764.835165
51:24.8,1778.754579
51:24.8,1786.813187
51:24.8,1786.813187
51:24.8,1780.952381
51:24.9,1769.96337
51:24.9,1754.578755
51:24.9,1735.531136
51:24.9,1715.018315
51:24.9,1691.575092
51:24.9,1667.399267
51:24.9,1641.758242
51:24.9,1616.117216
51:24.9,1589.74359
51:24.9,1566.300366
51:24.9,1548.717949
51:24.9,1535.531136
51:24.9,1523.809524
51:25.0,1517.948718
51:25.0,1514.285714
51:25.0,1512.087912
51:25.0,1512.820513
51:25.0,1515.018315
51:25.0,1517.948718
51:25.0,1525.274725
51:25.0,1531.868132
51:25.0,1536.996337
51:25.0,1539.92674
51:25.0,1540.659341
51:25.0,1538.461538
51:25.0,1535.531136
51:25.1,1528.205128
51:25.1,1520.879121
51:25.1,1509.89011
51:25.1,1496.703297
51:25.1,1483.516484
51:25.1,1467.399267
51:25.1,1453.479853
51:25.1,1435.897436
51:25.1,1417.582418
51:25.1,1399.267399
51:25.1,1380.21978
51:25.1,1362.637363
51:25.1,1345.054945
51:25.2,1331.135531
51:25.2,1320.14652
51:25.2,1315.018315
51:25.2,1309.89011
51:25.2,1306.227106
51:25.2,1305.494505
51:25.2,1304.029304
51:25.2,1301.831502
51:25.2,1301.831502
51:25.2,1298.901099
51:25.2,1296.703297
51:25.2,1291.575092
51:25.3,1286.446886
51:25.3,1279.85348
51:25.3,1273.260073
51:25.3,1268.864469
51:25.3,1265.201465
51:25.3,1261.538462
51:25.3,1260.805861
51:25.3,1262.271062
51:25.3,1262.271062
51:25.3,1262.271062
51:25.3,1259.340659
51:25.3,1256.410256
51:25.3,1253.479853
51:25.4,1247.619048
51:25.4,1241.025641
51:25.4,1235.897436
51:25.4,1230.03663
51:25.4,1225.641026
51:25.4,1224.908425
51:25.4,1224.908425
51:25.4,1226.373626
51:25.4,1227.838828
51:25.4,1231.501832
51:25.4,1238.827839
51:25.4,1243.956044
51:25.4,1251.282051
51:25.5,1257.875458
51:25.5,1264.468864
51:25.5,1273.260073
51:25.5,1279.120879
51:25.5,1282.783883
51:25.5,1284.249084
51:25.5,1284.249084
51:25.5,1279.85348
51:25.5,1275.457875
51:25.5,1270.32967
51:25.5,1266.666667
51:25.5,1261.538462
51:25.5,1252.747253
51:25.6,1241.758242
51:25.6,1229.304029
51:25.6,1219.047619
51:25.6,1212.454212
51:25.6,1207.326007
51:25.6,1205.128205
51:25.6,1205.860806
51:25.6,1205.860806
51:25.6,1209.52381
51:25.6,1216.117216
51:25.6,1227.106227
51:25.6,1247.619048
51:25.6,1275.457875
51:25.7,1313.553114
51:25.7,1360.43956
51:25.7,1416.849817
51:25.7,1482.051282
51:25.7,1550.18315
51:25.7,1626.373626
51:25.7,1701.831502
51:25.7,1774.358974
51:25.7,1842.490842
51:25.7,1900.3663
51:25.7,1947.252747
51:25.7,1983.882784
51:25.8,2009.52381
51:25.8,2021.245421
51:25.8,2022.710623
51:25.8,2015.384615
51:25.8,2003.663004
51:25.8,1986.813187
51:25.8,1967.765568
51:25.8,1945.054945
51:25.8,1922.344322
51:25.8,1896.703297
51:25.8,1868.131868
51:25.8,1841.025641
51:25.8,1809.52381
51:25.9,1780.21978
51:25.9,1752.380952
51:25.9,1726.739927
51:25.9,1702.564103
51:25.9,1682.783883
51:25.9,1666.666667
51:25.9,1655.677656
51:25.9,1649.084249
51:25.9,1646.153846
51:25.9,1647.619048
51:25.9,1648.351648
51:25.9,1649.81685
51:25.9,1651.282051
51:26.0,1649.81685
51:26.0,1649.084249
51:26.0,1644.688645
51:26.0,1638.827839
51:26.0,1633.699634
51:26.0,1624.908425
51:26.0,1612.454212
51:26.0,1599.267399
51:26.0,1584.615385
51:26.0,1569.230769
51:26.0,1551.648352
51:26.0,1532.600733
51:26.0,1513.553114
51:26.1,1494.505495
51:26.1,1476.190476
51:26.1,1459.340659
51:26.1,1443.956044
51:26.1,1431.501832
51:26.1,1418.315018
51:26.1,1407.326007
51:26.1,1398.534799
51:26.1,1390.47619
51:26.1,1383.150183
51:26.1,1375.824176
51:26.1,1369.96337
51:26.1,1361.904762
51:26.2,1353.113553
51:26.2,1347.252747
51:26.2,1340.659341
51:26.2,1334.065934
51:26.2,1329.67033
51:26.2,1324.542125
51:26.2,1319.413919
51:26.2,1314.285714
51:26.2,1307.692308
51:26.2,1296.703297
51:26.2,1284.981685
51:26.2,1274.725275
51:26.3,1265.934066
51:26.3,1258.608059
51:26.3,1252.747253
51:26.3,1245.421245
51:26.3,1240.29304
51:26.3,1237.362637
51:26.3,1235.897436
51:26.3,1234.432234
51:26.3,1235.164835
51:26.3,1235.164835
51:26.3,1236.630037
51:26.3,1238.095238
51:26.3,1240.29304
51:26.4,1240.29304
51:26.4,1241.025641
51:26.4,1241.758242
51:26.4,1241.758242
51:26.4,1243.223443
51:26.4,1243.956044
51:26.4,1243.956044
51:26.4,1243.956044
51:26.4,1241.758242
51:26.4,1241.025641
51:26.4,1240.29304
51:26.4,1238.095238
51:26.4,1237.362637
51:26.5,1237.362637
51:26.5,1237.362637
51:26.5,1239.56044
51:26.5,1238.095238
51:26.5,1235.897436
51:26.5,1232.967033
51:26.5,1227.838828
51:26.5,1224.908425
51:26.5,1219.047619
51:26.5,1213.186813
51:26.5,1206.593407
51:26.5,1202.930403
51:26.5,1205.128205
51:26.6,1208.058608
51:26.6,1213.919414
51:26.6,1223.443223
51:26.6,1235.897436
51:26.6,1254.212454
51:26.6,1280.586081
51:26.6,1314.285714
51:26.6,1358.974359
51:26.6,1417.582418
51:26.6,1484.249084
51:26.6,1559.70696
51:26.6,1641.025641
51:26.6,1723.076923
51:26.7,1802.197802
51:26.7,1873.260073
51:26.7,1934.798535
51:26.7,1987.545788
51:26.7,2029.304029
51:26.7,2062.271062
51:26.7,2084.249084
51:26.7,2098.168498
51:26.7,2107.692308
51:26.7,2108.424908
51:26.7,2101.098901
51:26.7,2089.377289
51:26.8,2073.260073
51:26.8,2054.212454
51:26.8,2032.234432
51:26.8,2005.128205
51:26.8,1972.893773
51:26.8,1941.391941
51:26.8,1907.692308
51:26.8,1873.260073
51:26.8,1841.025641
51:26.8,1810.25641
51:26.8,1783.150183
51:26.8,1759.70696
51:26.8,1738.461538
51:26.9,1720.879121
51:26.9,1709.89011
51:26.9,1701.831502
51:26.9,1697.435897
51:26.9,1698.168498
51:26.9,1698.901099
51:26.9,1699.6337
51:26.9,1701.831502
51:26.9,1701.098901
51:26.9,1698.901099
51:26.9,1695.238095
51:26.9,1687.179487
51:26.9,1678.388278
51:27.0,1666.666667
51:27.0,1653.479853
51:27.0,1640.29304
51:27.0,1626.373626
51:27.0,1611.721612
51:27.0,1596.336996
51:27.0,1577.289377
51:27.0,1558.241758
51:27.0,1538.461538
51:27.0,1520.14652
51:27.0,1505.494505
51:27.0,1493.040293
51:27.0,1480.586081
51:27.1,1467.399267
51:27.1,1453.479853
51:27.1,1439.56044
51:27.1,1422.710623
51:27.1,1408.058608
51:27.1,1390.47619
51:27.1,1372.893773
51:27.1,1358.241758
51:27.1,1342.857143
51:27.1,1329.67033
51:27.1,1318.681319
51:27.1,1308.424908
51:27.1,1300.3663
51:27.2,1293.040293
51:27.2,1287.912088
51:27.2,1284.249084
51:27.2,1281.318681
51:27.2,1279.85348
51:27.2,1279.120879
51:27.2,1278.388278
51:27.2,1277.655678
51:27.2,1275.457875
51:27.2,1271.062271
51:27.2,1260.07326
51:27.2,1250.549451
51:27.3,1239.56044
51:27.3,1231.501832
51:27.3,1225.641026
51:27.3,1227.106227
51:27.3,1229.304029
51:27.3,1232.234432
51:27.3,1235.164835
51:27.3,1236.630037
51:27.3,1236.630037
51:27.3,1233.699634
51:27.3,1231.501832
51:27.3,1227.106227
51:27.3,1223.443223
51:27.4,1218.315018
51:27.4,1215.384615
51:27.4,1211.721612
51:27.4,1208.058608
51:27.4,1206.593407
51:27.4,1206.593407
51:27.4,1204.395604
51:27.4,1200.732601
51:27.4,1198.534799
51:27.4,1197.069597
51:27.4,1195.604396
51:27.4,1194.871795
51:27.4,1194.139194
51:27.5,1192.673993
51:27.5,1191.208791
51:27.5,1189.010989
51:27.5,1186.813187
51:27.5,1184.615385
51:27.5,1183.882784
51:27.5,1182.417582
51:27.5,1181.684982
51:27.5,1178.754579
51:27.5,1176.556777
51:27.5,1174.358974
51:27.5,1175.824176
51:27.5,1180.21978
51:27.6,1191.941392
51:27.6,1210.989011
51:27.6,1241.025641
51:27.6,1281.318681
51:27.6,1334.065934
51:27.6,1397.802198
51:27.6,1472.527473
51:27.6,1553.846154
51:27.6,1638.827839
51:27.6,1723.076923
51:27.6,1801.465201
51:27.6,1869.59707
51:27.6,1929.67033
51:27.7,1980.21978
51:27.7,2020.512821
51:27.7,2045.421245
51:27.7,2059.340659
51:27.7,2063.736264
51:27.7,2059.340659
51:27.7,2049.084249
51:27.7,2032.234432
51:27.7,2011.721612
51:27.7,1988.278388
51:27.7,1961.172161
51:27.7,1933.333333
51:27.8,1904.761905
51:27.8,1874.725275
51:27.8,1843.223443
51:27.8,1810.989011
51:27.8,1778.021978
51:27.8,1748.717949
51:27.8,1721.611722
51:27.8,1698.901099
51:27.8,1680.586081
51:27.8,1670.32967
51:27.8,1662.271062
51:27.8,1663.736264
51:27.8,1666.666667
51:27.9,1675.457875
51:27.9,1686.446886
51:27.9,1694.505495
51:27.9,1700.3663
51:27.9,1701.098901
51:27.9,1701.831502
51:27.9,1697.435897
51:27.9,1689.377289
51:27.9,1678.388278
51:27.9,1663.736264
51:27.9,1646.153846
51:27.9,1624.908425
51:27.9,1600.732601
51:28.0,1574.358974
51:28.0,1548.717949
51:28.0,1520.879121
51:28.0,1494.505495
51:28.0,1467.399267
51:28.0,1442.490842
51:28.0,1417.582418
51:28.0,1395.604396
51:28.0,1375.824176
51:28.0,1359.70696
51:28.0,1345.054945
51:28.0,1334.798535
51:28.0,1323.809524
51:28.1,1313.553114
51:28.1,1306.227106
51:28.1,1299.6337
51:28.1,1291.575092
51:28.1,1286.446886
51:28.1,1280.586081
51:28.1,1276.923077
51:28.1,1274.725275
51:28.1,1276.923077
51:28.1,1276.923077
51:28.1,1275.457875
51:28.1,1272.527473
51:28.1,1269.59707
51:28.2,1263.736264
51:28.2,1261.538462
51:28.2,1260.07326
51:28.2,1258.608059
51:28.2,1257.875458
51:28.2,1257.875458
51:28.2,1253.479853
51:28.2,1249.81685
51:28.2,1248.351648
51:28.2,1247.619048
51:28.2,1246.886447
51:28.2,1246.886447
51:28.3,1243.956044
51:28.3,1240.29304
51:28.3,1234.432234
51:28.3,1230.03663
51:28.3,1224.908425
51:28.3,1219.78022
51:28.3,1210.989011
51:28.3,1200
51:28.3,1189.010989
51:28.3,1177.289377
51:28.3,1169.96337
51:28.3,1164.835165
51:28.3,1161.172161
51:28.4,1163.369963
51:28.4,1164.835165
51:28.4,1167.032967
51:28.4,1168.498168
51:28.4,1170.695971
51:28.4,1170.695971
51:28.4,1174.358974
51:28.4,1178.021978
51:28.4,1185.347985
51:28.4,1190.47619
51:28.4,1194.139194
51:28.4,1197.069597
51:28.4,1200
51:28.5,1202.930403
51:28.5,1205.128205
51:28.5,1212.454212
51:28.5,1224.175824
51:28.5,1241.758242
51:28.5,1267.399267
51:28.5,1304.761905
51:28.5,1353.846154
51:28.5,1414.652015
51:28.5,1484.981685
51:28.5,1564.835165
51:28.5,1649.084249
51:28.5,1734.065934
51:28.6,1813.919414
51:28.6,1887.179487
51:28.6,1951.648352
51:28.6,2003.663004
51:28.6,2041.025641
51:28.6,2067.399267
51:28.6,2082.051282
51:28.6,2087.912088
51:28.6,2082.783883
51:28.6,2073.992674
51:28.6,2058.608059
51:28.6,2039.56044
51:28.6,2017.582418
51:28.7,1996.336996
51:28.7,1970.695971
51:28.7,1939.92674
51:28.7,1906.959707
51:28.7,1871.794872
51:28.7,1835.897436
51:28.7,1799.267399
51:28.7,1763.369963
51:28.7,1726.739927
51:28.7,1694.505495
51:28.7,1665.201465
51:28.7,1642.490842
51:28.8,1626.373626
51:28.8,1616.117216
51:28.8,1613.186813
51:28.8,1616.117216
51:28.8,1624.175824
51:28.8,1635.897436
51:28.8,1651.282051
51:28.8,1663.003663
51:28.8,1673.260073
51:28.8,1681.318681
51:28.8,1682.051282
51:28.8,1679.120879
51:28.8,1669.59707
51:28.9,1658.608059
51:28.9,1642.490842
51:28.9,1623.443223
51:28.9,1601.465201
51:28.9,1575.824176
51:28.9,1548.717949
51:28.9,1517.948718
51:28.9,1485.714286
51:28.9,1453.479853
51:28.9,1422.710623
51:28.9,1398.534799
51:28.9,1375.824176
51:28.9,1354.578755
51:29.0,1334.798535
51:29.0,1316.483516
51:29.0,1300.3663
51:29.0,1287.179487
51:29.0,1276.923077
51:29.0,1267.399267
51:29.0,1260.805861
51:29.0,1252.747253
51:29.0,1248.351648
51:29.0,1243.223443
51:29.0,1240.29304
51:29.0,1241.758242
51:29.0,1242.490842
51:29.1,1243.223443
51:29.1,1241.758242
51:29.1,1238.827839
51:29.1,1235.164835
51:29.1,1230.03663
51:29.1,1228.571429
51:29.1,1231.501832
51:29.1,1235.164835
51:29.1,1237.362637
51:29.1,1240.29304
51:29.1,1241.025641
51:29.1,1242.490842
51:29.1,1242.490842
51:29.2,1243.223443
51:29.2,1241.758242
51:29.2,1241.025641
51:29.2,1241.025641
51:29.2,1239.56044
51:29.2,1235.897436
51:29.2,1231.501832
51:29.2,1224.908425
51:29.2,1217.582418
51:29.2,1210.25641
51:29.2,1200
51:29.2,1192.673993
51:29.3,1182.417582
51:29.3,1171.428571
51:29.3,1158.241758
51:29.3,1147.985348
51:29.3,1138.461538
51:29.3,1132.600733
51:29.3,1127.472527
51:29.3,1124.542125
51:29.3,1122.344322
51:29.3,1123.076923
51:29.3,1126.739927
51:29.3,1131.135531
51:29.3,1136.996337
51:29.4,1140.659341
51:29.4,1145.054945
51:29.4,1145.787546
51:29.4,1143.589744
51:29.4,1139.194139
51:29.4,1136.996337
51:29.4,1134.798535
51:29.4,1135.531136
51:29.4,1136.996337
51:29.4,1141.391941
51:29.4,1147.252747
51:29.4,1161.172161
51:29.4,1180.21978
51:29.5,1211.721612
51:29.5,1252.747253
51:29.5,1307.692308
51:29.5,1373.626374
51:29.5,1451.282051
51:29.5,1536.263736
51:29.5,1624.908425
51:29.5,1714.285714
51:29.5,1797.802198
51:29.5,1871.794872
51:29.5,1936.263736
51:29.5,1991.208791
51:29.5,2032.967033
51:29.6,2065.934066
51:29.6,2088.644689
51:29.6,2109.89011
51:29.6,2121.611722
51:29.6,2126.007326
51:29.6,2125.274725
51:29.6,2117.948718
51:29.6,2108.424908
51:29.6,2094.505495
51:29.6,2078.388278
51:29.6,2057.142857
51:29.6,2032.967033
51:29.6,2005.128205
51:29.7,1975.091575
51:29.7,1942.857143
51:29.7,1906.227106
51:29.7,1871.062271
51:29.7,1838.095238
51:29.7,1808.058608
51:29.7,1780.952381
51:29.7,1758.974359
51:29.7,1739.194139
51:29.7,1726.007326
51:29.7,1715.018315
51:29.7,1709.157509
51:29.8,1704.029304
51:29.8,1701.831502
51:29.8,1700.3663
51:29.8,1697.435897
51:29.8,1692.307692
51:29.8,1684.981685
51:29.8,1677.655678
51:29.8,1666.666667
51:29.8,1657.142857
51:29.8,1645.421245
51:29.8,1632.234432
51:29.8,1613.919414
51:29.8,1594.139194
51:29.9,1569.96337
51:29.9,1544.322344
51:29.9,1517.216117
51:29.9,1492.307692
51:29.9,1470.32967
51:29.9,1451.282051
51:29.9,1432.234432
51:29.9,1412.454212
51:29.9,1393.406593
51:29.9,1375.091575
51:29.9,1357.509158
51:29.9,1342.124542
51:29.9,1330.40293
51:30.0,1320.14652
51:30.0,1310.622711
51:30.0,1298.168498
51:30.0,1287.179487
51:30.0,1273.260073
51:30.0,1260.805861
51:30.0,1246.886447
51:30.0,1235.164835
51:30.0,1227.106227
51:30.0,1222.710623
51:30.0,1219.78022
51:30.0,1219.78022
51:30.0,1221.245421
51:30.1,1221.245421
51:30.1,1224.175824
51:30.1,1227.838828
51:30.1,1230.03663
51:30.1,1230.769231
51:30.1,1231.501832
51:30.1,1233.699634
51:30.1,1233.699634
51:30.1,1230.769231
51:30.1,1227.838828
51:30.1,1225.641026
51:30.1,1222.710623
51:30.1,1217.582418
51:30.2,1212.454212
51:30.2,1208.791209
51:30.2,1204.395604
51:30.2,1198.534799
51:30.2,1192.673993
51:30.2,1184.615385
51:30.2,1179.487179
51:30.2,1175.091575
51:30.2,1167.032967
51:30.2,1162.637363
51:30.2,1156.043956
51:30.2,1150.18315
51:30.3,1147.252747
51:30.3,1149.450549
51:30.3,1153.113553
51:30.3,1156.776557
51:30.3,1159.70696
51:30.3,1164.102564
51:30.3,1165.567766
51:30.3,1165.567766
51:30.3,1164.102564
51:30.3,1161.172161
51:30.3,1154.578755
51:30.3,1144.322344
51:30.3,1133.333333
51:30.4,1123.809524
51:30.4,1113.553114
51:30.4,1105.494505
51:30.4,1099.6337
51:30.4,1097.435897
51:30.4,1097.435897
51:30.4,1098.168498
51:30.4,1099.6337
51:30.4,1104.029304
51:30.4,1108.424908
51:30.4,1112.820513
51:30.4,1119.413919
51:30.4,1126.739927
51:30.5,1134.798535
51:30.5,1148.717949
51:30.5,1173.626374
51:30.5,1210.989011
51:30.5,1265.201465
51:30.5,1334.798535
51:30.5,1419.78022
51:30.5,1512.087912
51:30.5,1608.058608
51:30.5,1701.831502
51:30.5,1791.941392
51:30.5,1873.260073
51:30.5,1943.589744
51:30.6,2004.395604
51:30.6,2053.479853
51:30.6,2087.179487
51:30.6,2106.959707
51:30.6,2114.285714
51:30.6,2111.355311
51:30.6,2101.831502
51:30.6,2084.981685
51:30.6,2065.934066
51:30.6,2042.490842
51:30.6,2016.849817
51:30.6,1988.278388
51:30.6,1961.904762
51:30.7,1932.600733
51:30.7,1904.029304
51:30.7,1868.131868
51:30.7,1828.571429
51:30.7,1785.347985
51:30.7,1747.985348
51:30.7,1714.285714
51:30.7,1685.714286
51:30.7,1663.736264
51:30.7,1650.549451
51:30.7,1641.025641
51:30.7,1639.56044
51:30.8,1643.223443
51:30.8,1652.014652
51:30.8,1662.271062
51:30.8,1671.062271
51:30.8,1678.388278
51:30.8,1681.318681
51:30.8,1682.783883
51:30.8,1679.120879
51:30.8,1668.864469
51:30.8,1655.677656
51:30.8,1636.630037
51:30.8,1615.384615
51:30.8,1588.278388
51:30.9,1561.172161
51:30.9,1531.135531
51:30.9,1501.098901
51:30.9,1472.527473
51:30.9,1443.223443
51:30.9,1413.919414
51:30.9,1385.347985
51:30.9,1357.509158
51:30.9,1332.600733
51:30.9,1311.355311
51:30.9,1298.168498
51:30.9,1288.644689
51:30.9,1279.85348
51:31.0,1273.992674
51:31.0,1267.399267
51:31.0,1260.805861
51:31.0,1254.945055
51:31.0,1251.282051
51:31.0,1246.153846
51:31.0,1241.025641
51:31.0,1239.56044
51:31.0,1235.164835
51:31.0,1232.234432
51:31.0,1230.769231
51:31.0,1229.304029
51:31.0,1226.373626
51:31.1,1220.512821
51:31.1,1213.919414
51:31.1,1205.128205
51:31.1,1194.871795
51:31.1,1187.545788
51:31.1,1180.952381
51:31.1,1175.824176
51:31.1,1172.161172
51:31.1,1170.695971
51:31.1,1168.498168
51:31.1,1164.835165
51:31.1,1161.904762
51:31.1,1158.241758
51:31.2,1156.043956
51:31.2,1152.380952
51:31.2,1150.18315
51:31.2,1148.717949
51:31.2,1146.520147
51:31.2,1145.787546
51:31.2,1144.322344
51:31.2,1142.124542
51:31.2,1139.194139
51:31.2,1139.92674
51:31.2,1140.659341
51:31.2,1141.391941
51:31.3,1143.589744
51:31.3,1144.322344
51:31.3,1142.857143
51:31.3,1143.589744
51:31.3,1142.124542
51:31.3,1140.659341
51:31.3,1137.728938
51:31.3,1136.263736
51:31.3,1134.798535
51:31.3,1135.531136
51:31.3,1134.798535
51:31.3,1134.065934
51:31.3,1131.868132
51:31.4,1128.937729
51:31.4,1128.205128
51:31.4,1126.739927
51:31.4,1124.542125
51:31.4,1122.344322
51:31.4,1122.344322
51:31.4,1121.611722
51:31.4,1122.344322
51:31.4,1121.611722
51:31.4,1120.879121
51:31.4,1120.14652
51:31.4,1118.681319
51:31.4,1120.14652
51:31.5,1123.809524
51:31.5,1132.600733
51:31.5,1145.787546
51:31.5,1169.230769
51:31.5,1197.802198
51:31.5,1236.630037
51:31.5,1282.783883
51:31.5,1342.124542
51:31.5,1412.454212
51:31.5,1493.040293
51:31.5,1576.556777
51:31.5,1658.608059
51:31.5,1734.065934
51:31.6,1798.534799
51:31.6,1851.282051
51:31.6,1890.842491
51:31.6,1915.018315
51:31.6,1926.007326
51:31.6,1926.007326
51:31.6,1918.681319
51:31.6,1907.692308
51:31.6,1889.377289
51:31.6,1865.934066
51:31.6,1839.56044
51:31.6,1810.25641
51:31.6,1778.754579
51:31.7,1745.787546
51:31.7,1711.355311
51:31.7,1676.923077
51:31.7,1643.956044
51:31.7,1612.454212
51:31.7,1583.150183
51:31.7,1557.509158
51:31.7,1536.263736
51:31.7,1517.948718
51:31.7,1505.494505
51:31.7,1500.3663
51:31.7,1501.098901
51:31.8,1506.959707
51:31.8,1513.553114
51:31.8,1521.611722
51:31.8,1528.205128
51:31.8,1534.798535
51:31.8,1539.194139
51:31.8,1541.391941
51:31.8,1539.92674
51:31.8,1535.531136
51:31.8,1529.67033
51:31.8,1520.14652
51:31.8,1507.692308
51:31.8,1492.307692
51:31.9,1476.190476
51:31.9,1457.875458
51:31.9,1440.29304
51:31.9,1419.78022
51:31.9,1400
51:31.9,1378.021978
51:31.9,1356.776557
51:31.9,1333.333333
51:31.9,1313.553114
51:31.9,1294.505495
51:31.9,1277.655678
51:31.9,1262.271062
51:31.9,1251.282051
51:32.0,1239.56044
51:32.0,1230.03663
51:32.0,1219.78022
51:32.0,1211.721612
51:32.0,1205.128205
51:32.0,1200
51:32.0,1194.139194
51:32.0,1190.47619
51:32.0,1183.150183
51:32.0,1175.824176
51:32.0,1169.230769
51:32.0,1162.637363
51:32.0,1156.776557
51:32.1,1153.846154
51:32.1,1150.18315
51:32.1,1150.18315
51:32.1,1152.380952
51:32.1,1158.974359
51:32.1,1165.567766
51:32.1,1173.626374
51:32.1,1178.021978
51:32.1,1181.684982
51:32.1,1184.615385
51:32.1,1187.545788
51:32.1,1190.47619
51:32.2,1191.941392
51:32.2,1191.208791
51:32.2,1189.010989
51:32.2,1184.615385
51:32.2,1180.952381
51:32.2,1178.021978
51:32.2,1174.358974
51:32.2,1171.428571
51:32.2,1168.498168
51:32.2,1164.835165
51:32.2,1160.43956
51:32.2,1153.846154
51:32.2,1147.252747
51:32.3,1140.659341
51:32.3,1134.065934
51:32.3,1128.937729
51:32.3,1124.542125
51:32.3,1120.879121
51:32.3,1117.948718
51:32.3,1116.483516
51:32.3,1117.948718
51:32.3,1120.879121
51:32.3,1124.542125
51:32.3,1128.937729
51:32.3,1136.263736
51:32.3,1143.589744
51:32.4,1151.648352
51:32.4,1156.776557
51:32.4,1162.637363
51:32.4,1165.567766
51:32.4,1163.369963
51:32.4,1158.241758
51:32.4,1153.846154
51:32.4,1147.252747
51:32.4,1142.857143
51:32.4,1139.92674
51:32.4,1141.391941
51:32.4,1146.520147
51:32.4,1160.43956
51:32.5,1181.684982
51:32.5,1215.384615
51:32.5,1263.003663
51:32.5,1320.14652
51:32.5,1384.615385
51:32.5,1455.677656
51:32.5,1530.40293
51:32.5,1602.930403
51:32.5,1671.062271
51:32.5,1732.600733
51:32.5,1787.545788
51:32.5,1834.432234
51:32.5,1871.062271
51:32.6,1900.3663
51:32.6,1920.14652
51:32.6,1931.868132
51:32.6,1933.333333
51:32.6,1929.67033
51:32.6,1916.483516
51:32.6,1898.168498
51:32.6,1874.725275
51:32.6,1851.282051
51:32.6,1823.443223
51:32.6,1795.604396
51:32.6,1767.032967
51:32.6,1742.124542
51:32.7,1715.018315
51:32.7,1687.179487
51:32.7,1660.07326
51:32.7,1635.164835
51:32.7,1610.25641
51:32.7,1589.010989
51:32.7,1569.96337
51:32.7,1556.776557
51:32.7,1545.787546
51:32.7,1539.92674
51:32.7,1534.798535
51:32.7,1532.600733
51:32.8,1531.135531
51:32.8,1531.868132
51:32.8,1531.135531
51:32.8,1531.135531
51:32.8,1529.67033
51:32.8,1524.542125
51:32.8,1516.483516
51:32.8,1507.692308
51:32.8,1496.703297
51:32.8,1482.051282
51:32.8,1465.201465
51:32.8,1447.619048
51:32.8,1429.304029
51:32.9,1410.989011
51:32.9,1392.673993
51:32.9,1374.358974
51:32.9,1360.43956
51:32.9,1346.520147
51:32.9,1331.135531
51:32.9,1317.948718
51:32.9,1304.029304
51:32.9,1289.377289
51:32.9,1274.725275
51:32.9,1265.201465
51:32.9,1255.677656
51:32.9,1246.153846
